-2.1382606133471e-07,-1.89345760796285e-07,-1.53840635740745e-07,-1.90827166725156e-07,-2.86664476167713e-07,-1.67141062119264e-07,2.40769342703385e-07,2.63978283532263e-07,-5.66226389640641e-07,-9.08027359620176e-07,1.07507889212546e-06,3.97671070278309e-06,3.41619063247206e-06,-2.30584890330575e-06,-9.30997321934899e-06,-1.21437521901686e-05,-8.61377588534557e-06,-7.5530907754586e-07,7.14468405601584e-06,1.19439186337362e-05,1.33664587627729e-05,1.19439186337362e-05,7.14468405601584e-06,-7.5530907754586e-07,-8.61377588534557e-06,-1.21437521901686e-05,-9.30997321934899e-06,-2.30584890330575e-06,3.41619063247206e-06,3.97671070278309e-06,1.07507889212546e-06,-9.08027359620176e-07,-5.66226389640641e-07,2.63978283532263e-07,2.40769342703385e-07,-1.67141062119264e-07,-2.86664476167713e-07,-1.90827166725156e-07,-1.53840635740745e-07,-1.89345760796285e-07,-2.1382606133471e-07
-2.27807385367477e-07,-1.89555349003117e-07,-1.87069944831786e-07,-2.9188532181118e-07,-3.33287112676711e-07,-3.75567343459282e-08,2.01627830446048e-07,-4.57762514136767e-07,-1.19936603267237e-06,5.1130129117988e-07,3.9767107027823e-06,3.18529119867547e-06,-4.56017308534039e-06,-1.14031536284194e-05,-8.16574909566941e-06,3.11309434725422e-06,1.25425348940858e-05,1.28544394085344e-05,3.85104979267735e-06,-7.69154075479265e-06,-1.28521180209442e-05,-7.69154075479265e-06,3.85104979267735e-06,1.28544394085344e-05,1.25425348940858e-05,3.11309434725422e-06,-8.16574909566941e-06,-1.14031536284194e-05,-4.56017308534039e-06,3.18529119867547e-06,3.9767107027823e-06,5.1130129117988e-07,-1.19936603267237e-06,-4.57762514136767e-07,2.01627830446048e-07,-3.75567343459282e-08,-3.33287112676711e-07,-2.9188532181118e-07,-1.87069944831786e-07,-1.89555349003117e-07,-2.27807385367477e-07
-2.10926654598552e-07,-1.78449264030543e-07,-2.25644379834578e-07,-3.52696492925917e-07,-2.73770520211122e-07,4.72721289617148e-08,-2.17979481291682e-07,-1.27957032368289e-06,-7.29855017058658e-07,2.77585198588192e-06,3.41619063247134e-06,-4.56017308534107e-06,-1.09907414561394e-05,1.1299955557187e-06,2.51922693886249e-05,3.41389964418086e-05,1.72847269614146e-05,-1.08935479956737e-05,-3.01596285436764e-05,-3.12456961024997e-05,-2.72294047624499e-05,-3.12456961024997e-05,-3.01596285436764e-05,-1.08935479956737e-05,1.72847269614146e-05,3.41389964418086e-05,2.51922693886249e-05,1.1299955557187e-06,-1.09907414561394e-05,-4.56017308534107e-06,3.41619063247134e-06,2.77585198588192e-06,-7.29855017058658e-07,-1.27957032368289e-06,-2.17979481291682e-07,4.72721289617148e-08,-2.73770520211122e-07,-3.52696492925917e-07,-2.25644379834578e-07,-1.78449264030543e-07,-2.10926654598552e-07
-1.61220634780034e-07,-1.53504362634507e-07,-2.40675090477034e-07,-3.2818543083135e-07,-1.48132653315662e-07,-3.14260732696341e-08,-8.40659931840477e-07,-1.55527088014655e-06,6.80617728477424e-07,3.34606125194534e-06,-2.30584890330541e-06,-1.14031536284201e-05,1.12999555571796e-06,3.54474794359759e-05,4.08070654933559e-05,-1.13955738710628e-05,-7.5862201313395e-05,-0.000102744292290862,-7.09995285729829e-05,1.66905668371072e-05,7.14897105954888e-05,1.66905668371072e-05,-7.09995285729829e-05,-0.000102744292290862,-7.5862201313395e-05,-1.13955738710628e-05,4.08070654933559e-05,3.54474794359759e-05,1.12999555571796e-06,-1.14031536284201e-05,-2.30584890330541e-06,3.34606125194534e-06,6.80617728477424e-07,-1.55527088014655e-06,-8.40659931840477e-07,-3.14260732696341e-08,-1.48132653315662e-07,-3.2818543083135e-07,-2.40675090477034e-07,-1.53504362634507e-07,-1.61220634780034e-07
-8.27283942087653e-08,-1.05297762756036e-07,-2.0133036999114e-07,-2.1274961545768e-07,-2.74446924821723e-08,-2.44967462991681e-07,-1.2668372878483e-06,-1.02780388419782e-06,1.87731606890769e-06,8.35076757807186e-07,-9.30997321934806e-06,-8.16574909566947e-06,2.51922693886249e-05,4.08070654933563e-05,-3.42371995712177e-05,-0.00013495902838375,-0.000147159601932601,-0.000151296527378675,-0.000205701966390345,-0.000156333899183411,-7.94176718647657e-05,-0.000156333899183411,-0.000205701966390345,-0.000151296527378675,-0.000147159601932601,-0.00013495902838375,-3.42371995712177e-05,4.08070654933563e-05,2.51922693886249e-05,-8.16574909566947e-06,-9.30997321934806e-06,8.35076757807186e-07,1.87731606890769e-06,-1.02780388419782e-06,-1.2668372878483e-06,-2.44967462991681e-07,-2.74446924821723e-08,-2.1274961545768e-07,-2.0133036999114e-07,-1.05297762756036e-07,-8.27283942087653e-08
1.71341060540273e-08,-2.40154631783297e-08,-9.5709176757206e-08,-3.73334814211099e-08,5.06873660101488e-08,-4.17823202729206e-07,-1.17974201971081e-06,-3.58711527360166e-08,1.82870896842633e-06,-3.35731404735168e-06,-1.21437521901682e-05,3.11309434725355e-06,3.41389964418081e-05,-1.13955738710628e-05,-0.00013495902838375,-9.98343965438745e-05,8.81263292036889e-05,-0.000170695753317761,-0.000963404070011672,-0.00139802357658866,-0.00138499623144513,-0.00139802357658866,-0.000963404070011672,-0.000170695753317761,8.81263292036889e-05,-9.98343965438745e-05,-0.00013495902838375,-1.13955738710628e-05,3.41389964418081e-05,3.11309434725355e-06,-1.21437521901682e-05,-3.35731404735168e-06,1.82870896842633e-06,-3.58711527360166e-08,-1.17974201971081e-06,-4.17823202729206e-07,5.06873660101488e-08,-3.73334814211099e-08,-9.5709176757206e-08,-2.40154631783297e-08,1.71341060540273e-08
1.28620495913442e-07,9.14855741128217e-08,6.02326952661544e-08,1.57043680358073e-07,1.0458108680582e-07,-3.59929384001389e-07,-5.76165073099566e-07,8.17114439619418e-07,5.94298486458002e-07,-6.06818172056356e-06,-8.61377588534405e-06,1.25425348940878e-05,1.72847269614159e-05,-7.58622013133957e-05,-0.000147159601932602,8.81263292036889e-05,0.000190738810603656,-0.00103921178530271,-0.00305022074649085,-0.00353382675148516,-0.00310755679852538,-0.00353382675148516,-0.00305022074649085,-0.00103921178530271,0.000190738810603656,8.81263292036889e-05,-0.000147159601932602,-7.58622013133957e-05,1.72847269614159e-05,1.25425348940878e-05,-8.61377588534405e-06,-6.06818172056356e-06,5.94298486458002e-07,8.17114439619418e-07,-5.76165073099566e-07,-3.59929384001389e-07,1.0458108680582e-07,1.57043680358073e-07,6.02326952661544e-08,9.14855741128217e-08,1.28620495913442e-07
2.3911153525371e-07,2.28644058198736e-07,2.3022815670473e-07,3.41336440731017e-07,1.72197606803095e-07,-1.40977802629615e-08,2.64747620318829e-07,1.17290032179899e-06,-7.66824253367401e-07,-4.83915285279923e-06,-7.55309077545211e-07,1.2854439408536e-05,-1.08935479956715e-05,-0.000102744292290862,-0.000151296527378675,-0.000170695753317761,-0.00103921178530271,-0.00353198580557779,-0.0049505623415455,-0.0018373869158319,0.00105057976886304,-0.0018373869158319,-0.0049505623415455,-0.00353198580557779,-0.00103921178530271,-0.000170695753317761,-0.000151296527378675,-0.000102744292290862,-1.08935479956715e-05,1.2854439408536e-05,-7.55309077545211e-07,-4.83915285279923e-06,-7.66824253367401e-07,1.17290032179899e-06,2.64747620318829e-07,-1.40977802629615e-08,1.72197606803095e-07,3.41336440731017e-07,2.3022815670473e-07,2.28644058198736e-07,2.3911153525371e-07
3.33506914862616e-07,3.62334731440761e-07,3.75124437683179e-07,4.98042825132787e-07,2.62208252864505e-07,4.97917746493982e-07,1.01123414266157e-06,1.11559251322179e-06,-1.26931636916144e-06,5.46285288516031e-09,7.14468405601534e-06,3.85104979267846e-06,-3.0159628543677e-05,-7.09995285729846e-05,-0.000205701966390343,-0.000963404070011671,-0.00305022074649085,-0.0049505623415455,-0.000416718742787341,0.01327897579753,0.0220138914253196,0.01327897579753,-0.000416718742787341,-0.0049505623415455,-0.00305022074649085,-0.000963404070011671,-0.000205701966390343,-7.09995285729846e-05,-3.0159628543677e-05,3.85104979267846e-06,7.14468405601534e-06,5.46285288516031e-09,-1.26931636916144e-06,1.11559251322179e-06,1.01123414266157e-06,4.97917746493982e-07,2.62208252864505e-07,4.98042825132787e-07,3.75124437683179e-07,3.62334731440761e-07,3.33506914862616e-07
3.97122409119645e-07,4.61080992786241e-07,4.68474885107606e-07,6.07951841696981e-07,3.44020542747742e-07,9.47550704117956e-07,1.47580016391542e-06,9.41804307910315e-07,-9.63775379468962e-07,5.37392607790922e-06,1.19439186337342e-05,-7.69154075479431e-06,-3.12456961025e-05,1.66905668371076e-05,-0.000156333899183412,-0.00139802357658866,-0.00353382675148516,-0.00183738691583191,0.01327897579753,0.0418295821533231,0.0581160582028539,0.0418295821533231,0.01327897579753,-0.00183738691583191,-0.00353382675148516,-0.00139802357658866,-0.000156333899183412,1.66905668371076e-05,-3.12456961025e-05,-7.69154075479431e-06,1.19439186337342e-05,5.37392607790922e-06,-9.63775379468962e-07,9.41804307910315e-07,1.47580016391542e-06,9.47550704117956e-07,3.44020542747742e-07,6.07951841696981e-07,4.68474885107606e-07,4.61080992786241e-07,3.97122409119645e-07
4.19555571780463e-07,4.97649317993952e-07,5.00110516430941e-07,6.48276759598744e-07,3.77154760463759e-07,1.12527865349618e-06,1.6268014092979e-06,8.63839160348889e-07,-6.96402812283804e-07,7.67519846057293e-06,1.33664587627795e-05,-1.28521180209455e-05,-2.72294047624457e-05,7.14897105954911e-05,-7.94176718647644e-05,-0.00138499623144514,-0.00310755679852538,0.00105057976886304,0.0220138914253196,0.0581160582028539,0.0781124801334591,0.0581160582028539,0.0220138914253196,0.00105057976886304,-0.00310755679852538,-0.00138499623144514,-7.94176718647644e-05,7.14897105954911e-05,-2.72294047624457e-05,-1.28521180209455e-05,1.33664587627795e-05,7.67519846057293e-06,-6.96402812283804e-07,8.63839160348889e-07,1.6268014092979e-06,1.12527865349618e-06,3.77154760463759e-07,6.48276759598744e-07,5.00110516430941e-07,4.97649317993952e-07,4.19555571780463e-07
3.97122409119645e-07,4.61080992786241e-07,4.68474885107606e-07,6.07951841696981e-07,3.44020542747742e-07,9.47550704117956e-07,1.47580016391542e-06,9.41804307910315e-07,-9.63775379468962e-07,5.37392607790922e-06,1.19439186337342e-05,-7.69154075479431e-06,-3.12456961025e-05,1.66905668371076e-05,-0.000156333899183412,-0.00139802357658866,-0.00353382675148516,-0.00183738691583191,0.01327897579753,0.0418295821533231,0.0581160582028539,0.0418295821533231,0.01327897579753,-0.00183738691583191,-0.00353382675148516,-0.00139802357658866,-0.000156333899183412,1.66905668371076e-05,-3.12456961025e-05,-7.69154075479431e-06,1.19439186337342e-05,5.37392607790922e-06,-9.63775379468962e-07,9.41804307910315e-07,1.47580016391542e-06,9.47550704117956e-07,3.44020542747742e-07,6.07951841696981e-07,4.68474885107606e-07,4.61080992786241e-07,3.97122409119645e-07
3.33506914862659e-07,3.62334731440698e-07,3.75124437683179e-07,4.98042825132851e-07,2.62208252864505e-07,4.97917746493982e-07,1.01123414266167e-06,1.11559251322196e-06,-1.26931636916161e-06,5.46285288516031e-09,7.14468405601534e-06,3.85104979267846e-06,-3.01596285436771e-05,-7.09995285729846e-05,-0.000205701966390343,-0.000963404070011671,-0.00305022074649085,-0.0049505623415455,-0.000416718742787341,0.01327897579753,0.0220138914253196,0.01327897579753,-0.000416718742787341,-0.0049505623415455,-0.00305022074649085,-0.000963404070011671,-0.000205701966390343,-7.09995285729846e-05,-3.01596285436771e-05,3.85104979267846e-06,7.14468405601534e-06,5.46285288516031e-09,-1.26931636916161e-06,1.11559251322196e-06,1.01123414266167e-06,4.97917746493982e-07,2.62208252864505e-07,4.98042825132851e-07,3.75124437683179e-07,3.62334731440698e-07,3.33506914862659e-07
2.3911153525371e-07,2.28644058198694e-07,2.30228156704561e-07,3.41336440731049e-07,1.72197606802925e-07,-1.40977802629826e-08,2.64747620318861e-07,1.17290032179899e-06,-7.66824253367401e-07,-4.83915285279923e-06,-7.55309077545042e-07,1.2854439408536e-05,-1.08935479956715e-05,-0.000102744292290862,-0.000151296527378675,-0.000170695753317761,-0.00103921178530271,-0.00353198580557779,-0.0049505623415455,-0.0018373869158319,0.00105057976886304,-0.0018373869158319,-0.0049505623415455,-0.00353198580557779,-0.00103921178530271,-0.000170695753317761,-0.000151296527378675,-0.000102744292290862,-1.08935479956715e-05,1.2854439408536e-05,-7.55309077545042e-07,-4.83915285279923e-06,-7.66824253367401e-07,1.17290032179899e-06,2.64747620318861e-07,-1.40977802629826e-08,1.72197606802925e-07,3.41336440731049e-07,2.30228156704561e-07,2.28644058198694e-07,2.3911153525371e-07
1.28620495913442e-07,9.14855741128005e-08,6.02326952661439e-08,1.57043680358073e-07,1.04581086805831e-07,-3.59929384001379e-07,-5.76165073099534e-07,8.1711443961946e-07,5.9429848645796e-07,-6.06818172056364e-06,-8.61377588534407e-06,1.25425348940878e-05,1.72847269614159e-05,-7.58622013133956e-05,-0.000147159601932602,8.81263292036889e-05,0.000190738810603656,-0.00103921178530271,-0.00305022074649085,-0.00353382675148516,-0.00310755679852538,-0.00353382675148516,-0.00305022074649085,-0.00103921178530271,0.000190738810603656,8.81263292036889e-05,-0.000147159601932602,-7.58622013133956e-05,1.72847269614159e-05,1.25425348940878e-05,-8.61377588534407e-06,-6.06818172056364e-06,5.9429848645796e-07,8.1711443961946e-07,-5.76165073099534e-07,-3.59929384001379e-07,1.04581086805831e-07,1.57043680358073e-07,6.02326952661439e-08,9.14855741128005e-08,1.28620495913442e-07
1.71341060540273e-08,-2.40154631783509e-08,-9.5709176757124e-08,-3.73334814210993e-08,5.06873660102519e-08,-4.17823202729216e-07,-1.1797420197108e-06,-3.58711527360377e-08,1.82870896842639e-06,-3.35731404735168e-06,-1.21437521901683e-05,3.11309434725359e-06,3.41389964418081e-05,-1.13955738710628e-05,-0.00013495902838375,-9.98343965438745e-05,8.81263292036888e-05,-0.000170695753317761,-0.000963404070011672,-0.00139802357658866,-0.00138499623144513,-0.00139802357658866,-0.000963404070011672,-0.000170695753317761,8.81263292036888e-05,-9.98343965438745e-05,-0.00013495902838375,-1.13955738710628e-05,3.41389964418081e-05,3.11309434725359e-06,-1.21437521901683e-05,-3.35731404735168e-06,1.82870896842639e-06,-3.58711527360377e-08,-1.1797420197108e-06,-4.17823202729216e-07,5.06873660102519e-08,-3.73334814210993e-08,-9.5709176757124e-08,-2.40154631783509e-08,1.71341060540273e-08
-8.27283942087864e-08,-1.05297762756039e-07,-2.0133036999115e-07,-2.12749615457675e-07,-2.74446924821723e-08,-2.44967462991684e-07,-1.2668372878483e-06,-1.02780388419782e-06,1.87731606890769e-06,8.35076757807186e-07,-9.30997321934806e-06,-8.16574909566948e-06,2.51922693886248e-05,4.08070654933563e-05,-3.42371995712177e-05,-0.00013495902838375,-0.000147159601932601,-0.000151296527378675,-0.000205701966390345,-0.000156333899183411,-7.94176718647657e-05,-0.000156333899183411,-0.000205701966390345,-0.000151296527378675,-0.000147159601932601,-0.00013495902838375,-3.42371995712177e-05,4.08070654933563e-05,2.51922693886248e-05,-8.16574909566948e-06,-9.30997321934806e-06,8.35076757807186e-07,1.87731606890769e-06,-1.02780388419782e-06,-1.2668372878483e-06,-2.44967462991684e-07,-2.74446924821723e-08,-2.12749615457675e-07,-2.0133036999115e-07,-1.05297762756039e-07,-8.27283942087864e-08
-1.6122063478004e-07,-1.5350436263451e-07,-2.40675090477028e-07,-3.28185430831345e-07,-1.48132653315657e-07,-3.14260732696315e-08,-8.40659931840474e-07,-1.55527088014655e-06,6.80617728477419e-07,3.34606125194534e-06,-2.30584890330541e-06,-1.14031536284201e-05,1.12999555571796e-06,3.54474794359759e-05,4.08070654933558e-05,-1.13955738710628e-05,-7.5862201313395e-05,-0.000102744292290862,-7.09995285729829e-05,1.66905668371072e-05,7.14897105954888e-05,1.66905668371072e-05,-7.09995285729829e-05,-0.000102744292290862,-7.5862201313395e-05,-1.13955738710628e-05,4.08070654933558e-05,3.54474794359759e-05,1.12999555571796e-06,-1.14031536284201e-05,-2.30584890330541e-06,3.34606125194534e-06,6.80617728477419e-07,-1.55527088014655e-06,-8.40659931840474e-07,-3.14260732696315e-08,-1.48132653315657e-07,-3.28185430831345e-07,-2.40675090477028e-07,-1.5350436263451e-07,-1.6122063478004e-07
-2.10926654598549e-07,-1.78449264030545e-07,-2.2564437983458e-07,-3.52696492925916e-07,-2.7377052021112e-07,4.72721289617148e-08,-2.17979481291684e-07,-1.27957032368289e-06,-7.29855017058661e-07,2.77585198588192e-06,3.41619063247134e-06,-4.56017308534107e-06,-1.09907414561394e-05,1.1299955557187e-06,2.51922693886249e-05,3.41389964418086e-05,1.72847269614146e-05,-1.08935479956736e-05,-3.01596285436764e-05,-3.12456961024997e-05,-2.72294047624499e-05,-3.12456961024997e-05,-3.01596285436764e-05,-1.08935479956736e-05,1.72847269614146e-05,3.41389964418086e-05,2.51922693886249e-05,1.1299955557187e-06,-1.09907414561394e-05,-4.56017308534107e-06,3.41619063247134e-06,2.77585198588192e-06,-7.29855017058661e-07,-1.27957032368289e-06,-2.17979481291684e-07,4.72721289617148e-08,-2.7377052021112e-07,-3.52696492925916e-07,-2.2564437983458e-07,-1.78449264030545e-07,-2.10926654598549e-07
-2.27807385367478e-07,-1.89555349003117e-07,-1.87069944831786e-07,-2.9188532181118e-07,-3.33287112676711e-07,-3.75567343459282e-08,2.01627830446048e-07,-4.57762514136766e-07,-1.19936603267237e-06,5.1130129117988e-07,3.9767107027823e-06,3.18529119867547e-06,-4.56017308534039e-06,-1.14031536284194e-05,-8.16574909566941e-06,3.11309434725423e-06,1.25425348940858e-05,1.28544394085344e-05,3.85104979267735e-06,-7.69154075479265e-06,-1.28521180209442e-05,-7.69154075479265e-06,3.85104979267735e-06,1.28544394085344e-05,1.25425348940858e-05,3.11309434725423e-06,-8.16574909566941e-06,-1.14031536284194e-05,-4.56017308534039e-06,3.18529119867547e-06,3.9767107027823e-06,5.1130129117988e-07,-1.19936603267237e-06,-4.57762514136766e-07,2.01627830446048e-07,-3.75567343459282e-08,-3.33287112676711e-07,-2.9188532181118e-07,-1.87069944831786e-07,-1.89555349003117e-07,-2.27807385367478e-07
